nct_id,ctgov_group_code,time_frame,event_type,default_vocab,default_assessment,subjects_affected,subjects_at_risk,description,event_count,adverse_event_term,frequency_threshold,vocab,assessment
NCT00718523,EG001,The monitoring period for AEs started from signature of the ICF and continued up to 30 days after last dose.,other,NA,NA,5,88,"For participant flow module it is based on Intent To Treat so the patients are counted according to their ""randomization group"".For ""participants at risk"" the patients are grouped by the ""actual treatment"" 4 patients were allocated with incorrect treatment and received AMG479 instead of Placebo.The total number of patients treated remains the same.",5,Hypomagnesaemia,5,MedDRA (Unspecified),Non-systematic Assessment
NCT00718523,EG000,The monitoring period for AEs started from signature of the ICF and continued up to 30 days after last dose.,other,NA,NA,14,77,"For participant flow module it is based on Intent To Treat so the patients are counted according to their ""randomization group"".For ""participants at risk"" the patients are grouped by the ""actual treatment"" 4 patients were allocated with incorrect treatment and received AMG479 instead of Placebo.The total number of patients treated remains the same.",16,Back pain,5,MedDRA (Unspecified),Non-systematic Assessment
NCT00718523,EG001,The monitoring period for AEs started from signature of the ICF and continued up to 30 days after last dose.,other,NA,NA,8,88,"For participant flow module it is based on Intent To Treat so the patients are counted according to their ""randomization group"".For ""participants at risk"" the patients are grouped by the ""actual treatment"" 4 patients were allocated with incorrect treatment and received AMG479 instead of Placebo.The total number of patients treated remains the same.",8,Back pain,5,MedDRA (Unspecified),Non-systematic Assessment
NCT00718523,EG000,The monitoring period for AEs started from signature of the ICF and continued up to 30 days after last dose.,other,NA,NA,4,77,"For participant flow module it is based on Intent To Treat so the patients are counted according to their ""randomization group"".For ""participants at risk"" the patients are grouped by the ""actual treatment"" 4 patients were allocated with incorrect treatment and received AMG479 instead of Placebo.The total number of patients treated remains the same.",4,Musculoskeletal chest pain,5,MedDRA (Unspecified),Non-systematic Assessment
NCT00718523,EG001,The monitoring period for AEs started from signature of the ICF and continued up to 30 days after last dose.,other,NA,NA,0,88,"For participant flow module it is based on Intent To Treat so the patients are counted according to their ""randomization group"".For ""participants at risk"" the patients are grouped by the ""actual treatment"" 4 patients were allocated with incorrect treatment and received AMG479 instead of Placebo.The total number of patients treated remains the same.",0,Musculoskeletal chest pain,5,MedDRA (Unspecified),Non-systematic Assessment
NCT00718523,EG000,The monitoring period for AEs started from signature of the ICF and continued up to 30 days after last dose.,other,NA,NA,5,77,"For participant flow module it is based on Intent To Treat so the patients are counted according to their ""randomization group"".For ""participants at risk"" the patients are grouped by the ""actual treatment"" 4 patients were allocated with incorrect treatment and received AMG479 instead of Placebo.The total number of patients treated remains the same.",6,Musculoskeletal pain,5,MedDRA (Unspecified),Non-systematic Assessment
NCT00718523,EG001,The monitoring period for AEs started from signature of the ICF and continued up to 30 days after last dose.,other,NA,NA,3,88,"For participant flow module it is based on Intent To Treat so the patients are counted according to their ""randomization group"".For ""participants at risk"" the patients are grouped by the ""actual treatment"" 4 patients were allocated with incorrect treatment and received AMG479 instead of Placebo.The total number of patients treated remains the same.",3,Musculoskeletal pain,5,MedDRA (Unspecified),Non-systematic Assessment
NCT00718523,EG000,The monitoring period for AEs started from signature of the ICF and continued up to 30 days after last dose.,other,NA,NA,20,77,"For participant flow module it is based on Intent To Treat so the patients are counted according to their ""randomization group"".For ""participants at risk"" the patients are grouped by the ""actual treatment"" 4 patients were allocated with incorrect treatment and received AMG479 instead of Placebo.The total number of patients treated remains the same.",26,Myalgia,5,MedDRA (Unspecified),Non-systematic Assessment
NCT00718523,EG001,The monitoring period for AEs started from signature of the ICF and continued up to 30 days after last dose.,other,NA,NA,27,88,"For participant flow module it is based on Intent To Treat so the patients are counted according to their ""randomization group"".For ""participants at risk"" the patients are grouped by the ""actual treatment"" 4 patients were allocated with incorrect treatment and received AMG479 instead of Placebo.The total number of patients treated remains the same.",33,Myalgia,5,MedDRA (Unspecified),Non-systematic Assessment
NCT00718523,EG000,The monitoring period for AEs started from signature of the ICF and continued up to 30 days after last dose.,other,NA,NA,16,77,"For participant flow module it is based on Intent To Treat so the patients are counted according to their ""randomization group"".For ""participants at risk"" the patients are grouped by the ""actual treatment"" 4 patients were allocated with incorrect treatment and received AMG479 instead of Placebo.The total number of patients treated remains the same.",17,Pain in extremity,5,MedDRA (Unspecified),Non-systematic Assessment
NCT00718523,EG001,The monitoring period for AEs started from signature of the ICF and continued up to 30 days after last dose.,other,NA,NA,11,88,"For participant flow module it is based on Intent To Treat so the patients are counted according to their ""randomization group"".For ""participants at risk"" the patients are grouped by the ""actual treatment"" 4 patients were allocated with incorrect treatment and received AMG479 instead of Placebo.The total number of patients treated remains the same.",13,Pain in extremity,5,MedDRA (Unspecified),Non-systematic Assessment
